TRAINER_NONE: {'id': 'TRAINER_NONE', 'start_line': 16, 'data': ['.trainerName = {_END},', '.trainerName = {_END},'], 'party_name': None, 'party_type': None, 'end_line': 22}
TRAINER_AQUA_LEADER: {'id': 'TRAINER_AQUA_LEADER', 'start_line': 23, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_AQUA_LEADER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_AQUA,', '.gender = 0,', '.trainerPic = TRAINER_PIC_ARCHIE,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.partySize = 0,', '.party = {.NoItemDefaultMoves = sParty_AquaLeader},'], 'party_name': 'sParty_AquaLeader', 'party_type': 1, 'end_line': 39}
TRAINER_PICNICKER_VALERIE: {'id': 'TRAINER_PICNICKER_VALERIE', 'start_line': 7962, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_PICNICKER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_GIRL,', '.gender = 1,', '.trainerPic = TRAINER_PIC_PICNICKER,', '.trainerName = {_V, _a, _l, _e, _r, _i, _e, _END},', '.trainerName = {_V, _A, _L, _E, _R, _I, _E, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 2,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_PicnickerValerie},'], 'party_name': 'sParty_PicnickerValerie', 'party_type': 1, 'end_line': 7978}
TRAINER_PICNICKER_GWEN: {'id': 'TRAINER_PICNICKER_GWEN', 'start_line': 7979, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_PICNICKER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_GIRL,', '.gender = 1,', '.trainerPic = TRAINER_PIC_PICNICKER,', '.trainerName = {_G, _w, _e, _n, _END},', '.trainerName = {_G, _W, _E, _N, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 4,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_PicnickerGwen},'], 'party_name': 'sParty_PicnickerGwen', 'party_type': 1, 'end_line': 7995}
TRAINER_BIKER_VIRGIL: {'id': 'TRAINER_BIKER_VIRGIL', 'start_line': 7996, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_BIKER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_BIKER,', '.trainerName = {_V, _i, _r, _g, _i, _l, _END},', '.trainerName = {_V, _I, _R, _G, _I, _L, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 6,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemCustomMoves = sParty_BikerVirgil},'], 'party_name': 'sParty_BikerVirgil', 'party_type': 3, 'end_line': 8012}
TRAINER_CAMPER_FLINT: {'id': 'TRAINER_CAMPER_FLINT', 'start_line': 8013, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_CAMPER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_CAMPER,', '.trainerName = {_F, _l, _i, _n, _t, _END},', '.trainerName = {_F, _L, _I, _N, _T, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 2,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_CamperFlint},'], 'party_name': 'sParty_CamperFlint', 'party_type': 1, 'end_line': 8029}
TRAINER_PICNICKER_MISSY: {'id': 'TRAINER_PICNICKER_MISSY', 'start_line': 8030, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_PICNICKER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_GIRL,', '.gender = 1,', '.trainerPic = TRAINER_PIC_PICNICKER,', '.trainerName = {_M, _i, _s, _s, _y, _END},', '.trainerName = {_M, _I, _S, _S, _Y, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 2,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_PicnickerMissy},'], 'party_name': 'sParty_PicnickerMissy', 'party_type': 1, 'end_line': 8046}
TRAINER_PICNICKER_IRENE: {'id': 'TRAINER_PICNICKER_IRENE', 'start_line': 8047, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_PICNICKER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_GIRL,', '.gender = 1,', '.trainerPic = TRAINER_PIC_PICNICKER,', '.trainerName = {_I, _r, _e, _n, _e, _END},', '.trainerName = {_I, _R, _E, _N, _E, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 3,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_PicnickerIrene},'], 'party_name': 'sParty_PicnickerIrene', 'party_type': 1, 'end_line': 8063}
TRAINER_PICNICKER_DANA: {'id': 'TRAINER_PICNICKER_DANA', 'start_line': 8064, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_PICNICKER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_GIRL,', '.gender = 1,', '.trainerPic = TRAINER_PIC_PICNICKER,', '.trainerName = {_D, _a, _n, _a, _END},', '.trainerName = {_D, _A, _N, _A, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 3,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_PicnickerDana},'], 'party_name': 'sParty_PicnickerDana', 'party_type': 1, 'end_line': 8080}
TRAINER_PICNICKER_ARIANA: {'id': 'TRAINER_PICNICKER_ARIANA', 'start_line': 8081, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_PICNICKER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_GIRL,', '.gender = 1,', '.trainerPic = TRAINER_PIC_PICNICKER,', '.trainerName = {_A, _r, _i, _a, _n, _a, _END},', '.trainerName = {_A, _R, _I, _A, _N, _A, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 4,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_PicnickerAriana},'], 'party_name': 'sParty_PicnickerAriana', 'party_type': 1, 'end_line': 8097}
TRAINER_PICNICKER_LEAH: {'id': 'TRAINER_PICNICKER_LEAH', 'start_line': 8098, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_PICNICKER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_GIRL,', '.gender = 1,', '.trainerPic = TRAINER_PIC_PICNICKER,', '.trainerName = {_L, _e, _a, _h, _END},', '.trainerName = {_L, _E, _A, _H, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 2,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_PicnickerLeah},'], 'party_name': 'sParty_PicnickerLeah', 'party_type': 1, 'end_line': 8114}
TRAINER_CAMPER_JUSTIN: {'id': 'TRAINER_CAMPER_JUSTIN', 'start_line': 8115, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_CAMPER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_CAMPER,', '.trainerName = {_J, _u, _s, _t, _i, _n, _END},', '.trainerName = {_J, _U, _S, _T, _I, _N, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 2,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_CamperJustin},'], 'party_name': 'sParty_CamperJustin', 'party_type': 1, 'end_line': 8131}
TRAINER_PICNICKER_YAZMIN: {'id': 'TRAINER_PICNICKER_YAZMIN', 'start_line': 8132, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_PICNICKER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_GIRL,', '.gender = 1,', '.trainerPic = TRAINER_PIC_PICNICKER,', '.trainerName = {_Y, _a, _z, _m, _i, _n, _END},', '.trainerName = {_Y, _A, _Z, _M, _I, _N, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 3,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_PicnickerYazmin},'], 'party_name': 'sParty_PicnickerYazmin', 'party_type': 1, 'end_line': 8148}
TRAINER_PICNICKER_KINDRA: {'id': 'TRAINER_PICNICKER_KINDRA', 'start_line': 8149, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_PICNICKER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_GIRL,', '.gender = 1,', '.trainerPic = TRAINER_PIC_PICNICKER,', '.trainerName = {_K, _i, _n, _d, _r, _a, _END},', '.trainerName = {_K, _I, _N, _D, _R, _A, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 3,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_PicnickerKindra},'], 'party_name': 'sParty_PicnickerKindra', 'party_type': 1, 'end_line': 8165}
TRAINER_PICNICKER_BECKY: {'id': 'TRAINER_PICNICKER_BECKY', 'start_line': 8166, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_PICNICKER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_GIRL,', '.gender = 1,', '.trainerPic = TRAINER_PIC_PICNICKER,', '.trainerName = {_B, _e, _c, _k, _y, _END},', '.trainerName = {_B, _E, _C, _K, _Y, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 2,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_PicnickerBecky},'], 'party_name': 'sParty_PicnickerBecky', 'party_type': 1, 'end_line': 8182}
TRAINER_PICNICKER_CELIA: {'id': 'TRAINER_PICNICKER_CELIA', 'start_line': 8183, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_PICNICKER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_GIRL,', '.gender = 1,', '.trainerPic = TRAINER_PIC_PICNICKER,', '.trainerName = {_C, _e, _l, _i, _a, _END},', '.trainerName = {_C, _E, _L, _I, _A, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 1,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_PicnickerCelia},'], 'party_name': 'sParty_PicnickerCelia', 'party_type': 1, 'end_line': 8199}
TRAINER_GENTLEMAN_BROOKS: {'id': 'TRAINER_GENTLEMAN_BROOKS', 'start_line': 8200, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_GENTLEMAN,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_RICH,', '.gender = 0,', '.trainerPic = TRAINER_PIC_GENTLEMAN,', '.trainerName = {_B, _r, _o, _o, _k, _s, _END},', '.trainerName = {_B, _R, _O, _O, _K, _S, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 1,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_GentlemanBrooks},'], 'party_name': 'sParty_GentlemanBrooks', 'party_type': 1, 'end_line': 8216}
TRAINER_GENTLEMAN_LAMAR: {'id': 'TRAINER_GENTLEMAN_LAMAR', 'start_line': 8217, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_GENTLEMAN,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_RICH,', '.gender = 0,', '.trainerPic = TRAINER_PIC_GENTLEMAN,', '.trainerName = {_L, _a, _m, _a, _r, _END},', '.trainerName = {_L, _A, _M, _A, _R, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 2,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_GentlemanLamar},'], 'party_name': 'sParty_GentlemanLamar', 'party_type': 1, 'end_line': 8233}
TRAINER_TWINS_ELI_ANNE: {'id': 'TRAINER_TWINS_ELI_ANNE', 'start_line': 8234, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_TWINS,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_TWINS,', '.gender = 0,', '.trainerPic = TRAINER_PIC_TWINS,', '.trainerName = {_E, _l, _i, _SPACE, _AMPERSAND, _SPACE, _A, _n, _n, _e, _END},', '.trainerName = {_E, _L, _I, _SPACE, _AMPERSAND, _SPACE, _A, _N, _N, _E, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = TRUE,', '.partySize = 2,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_TwinsEliAnne},'], 'party_name': 'sParty_TwinsEliAnne', 'party_type': 1, 'end_line': 8250}
TRAINER_COOL_COUPLE_RAY_TYRA: {'id': 'TRAINER_COOL_COUPLE_RAY_TYRA', 'start_line': 8251, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_COOL_COUPLE,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_COOL,', '.gender = 0,', '.trainerPic = TRAINER_PIC_COOL_COUPLE,', '.trainerName = {_R, _a, _y, _SPACE, _AMPERSAND, _SPACE, _T, _y, _r, _a, _END},', '.trainerName = {_R, _A, _Y, _SPACE, _AMPERSAND, _SPACE, _T, _Y, _R, _A, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = TRUE,', '.partySize = 4,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemCustomMoves = sParty_CoolCoupleRayTyra},'], 'party_name': 'sParty_CoolCoupleRayTyra', 'party_type': 3, 'end_line': 8267}
TRAINER_YOUNG_COUPLE_GIA_JES: {'id': 'TRAINER_YOUNG_COUPLE_GIA_JES', 'start_line': 8268, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_YOUNG_COUPLE,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_GIRL,', '.gender = 0,', '.trainerPic = TRAINER_PIC_YOUNG_COUPLE,', '.trainerName = {_G, _i, _a, _SPACE, _AMPERSAND, _SPACE, _J, _e, _s, _END},', '.trainerName = {_G, _I, _A, _SPACE, _AMPERSAND, _SPACE, _J, _E, _S, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = TRUE,', '.partySize = 2,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_YoungCoupleGiaJes},'], 'party_name': 'sParty_YoungCoupleGiaJes', 'party_type': 1, 'end_line': 8284}
TRAINER_TWINS_KIRI_JAN: {'id': 'TRAINER_TWINS_KIRI_JAN', 'start_line': 8285, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_TWINS,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_TWINS,', '.gender = 0,', '.trainerPic = TRAINER_PIC_TWINS,', '.trainerName = {_K, _i, _r, _i, _SPACE, _AMPERSAND, _SPACE, _J, _a, _n, _END},', '.trainerName = {_K, _I, _R, _I, _SPACE, _AMPERSAND, _SPACE, _J, _A, _N, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = TRUE,', '.partySize = 2,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_TwinsKiriJan},'], 'party_name': 'sParty_TwinsKiriJan', 'party_type': 1, 'end_line': 8301}
TRAINER_CRUSH_KIN_RON_MYA: {'id': 'TRAINER_CRUSH_KIN_RON_MYA', 'start_line': 8302, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_CRUSH_KIN,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_INTENSE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_CRUSH_KIN,', '.trainerName = {_R, _o, _n, _SPACE, _AMPERSAND, _SPACE, _M, _y, _a, _END},', '.trainerName = {_R, _O, _N, _SPACE, _AMPERSAND, _SPACE, _M, _Y, _A, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = TRUE,', '.partySize = 2,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_CrushKinRonMya},'], 'party_name': 'sParty_CrushKinRonMya', 'party_type': 1, 'end_line': 8318}
TRAINER_YOUNG_COUPLE_LEA_JED: {'id': 'TRAINER_YOUNG_COUPLE_LEA_JED', 'start_line': 8319, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_YOUNG_COUPLE,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_GIRL,', '.gender = 0,', '.trainerPic = TRAINER_PIC_YOUNG_COUPLE,', '.trainerName = {_L, _e, _a, _SPACE, _AMPERSAND, _SPACE, _J, _e, _d, _END},', '.trainerName = {_L, _E, _A, _SPACE, _AMPERSAND, _SPACE, _J, _E, _D, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = TRUE,', '.partySize = 2,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_YoungCoupleLeaJed},'], 'party_name': 'sParty_YoungCoupleLeaJed', 'party_type': 1, 'end_line': 8335}
TRAINER_SIS_AND_BRO_LIA_LUC: {'id': 'TRAINER_SIS_AND_BRO_LIA_LUC', 'start_line': 8336, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_SIS_AND_BRO,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_SWIMMER,', '.gender = 0,', '.trainerPic = TRAINER_PIC_SIS_AND_BRO,', '.trainerName = {_L, _i, _a, _SPACE, _AMPERSAND, _SPACE, _L, _u, _c, _END},', '.trainerName = {_L, _I, _A, _SPACE, _AMPERSAND, _SPACE, _L, _U, _C, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = TRUE,', '.partySize = 2,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_SisAndBroLiaLuc},'], 'party_name': 'sParty_SisAndBroLiaLuc', 'party_type': 1, 'end_line': 8352}
